Site	Species	Sex	Observed_Stage	PCL	FL	STL	Hook_Size	Set	Day	Month	Year
Redfish_Bay	Bagre_marinus	U			480	560	10	4	23	8	2018
Redfish_Bay	Bagre_marinus	U			475	563	10	4	23	8	2018
Redfish_Bay	Bagre_marinus	U			475	569	15	4	23	8	2018
Redfish_Bay	Bagre_marinus	U			476	570	10	4	23	8	2018
Redfish_Bay	Bagre_marinus	U			486	572	15	4	23	8	2018
Redfish_Bay	Bagre_marinus	U			491	572	10	4	23	8	2018
Redfish_Bay	Bagre_marinus	U			479	578	10	4	23	8	2018
Redfish_Bay	Bagre_marinus	U			481	585	10	4	23	8	2018
Redfish_Bay	Bagre_marinus	U			499	585	10	4	23	8	2018
Redfish_Bay	Bagre_marinus	U			422	586	10	4	23	8	2018
Redfish_Bay	Bagre_marinus	U			486	589	10	4	23	8	2018
Redfish_Bay	Bagre_marinus	U			505	594	10	4	23	8	2018
Redfish_Bay	Bagre_marinus	U			470	653	15	4	23	8	2018
Corpus_Christi_Bay	Bagre_marinus	U			390	475	10	1	30	8	2018
Corpus_Christi_Bay	Bagre_marinus	U			430	485	10	1	30	8	2018
Corpus_Christi_Bay	Bagre_marinus	U			400	495	10	1	30	8	2018
Corpus_Christi_Bay	Bagre_marinus	U			430	525	10	1	30	8	2018
Corpus_Christi_Bay	Bagre_marinus	U			460	540	10	1	30	8	2018
Corpus_Christi_Bay	Bagre_marinus	U			440	535	10	2	30	8	2018
Corpus_Christi_Bay	Bagre_marinus	U			450	540	10	2	30	8	2018
Corpus_Christi_Bay	Bagre_marinus	U			470	565	10	2	30	8	2018
Corpus_Christi_Bay	Bagre_marinus	U			480	580	15	2	30	8	2018
Corpus_Christi_Bay	Bagre_marinus	U			510	610	10	2	30	8	2018
Corpus_Christi_Bay	Bagre_marinus	U			420	515	10	3	30	8	2018
Corpus_Christi_Bay	Bagre_marinus	U			485	575	10	4	30	8	2018
Redfish_Bay	Bagre_marinus	U			414	455	10	1	18	9	2018
Redfish_Bay	Bagre_marinus	U			390	470	10	1	18	9	2018
Redfish_Bay	Bagre_marinus	U			395	480	10	1	18	9	2018
Redfish_Bay	Bagre_marinus	U			400	490	10	1	18	9	2018
Redfish_Bay	Bagre_marinus	U			366	514	10	1	18	9	2018
Redfish_Bay	Bagre_marinus	U			440	520	10	1	18	9	2018
Redfish_Bay	Bagre_marinus	U			440	535	10	1	18	9	2018
Redfish_Bay	Bagre_marinus	U			378	538	10	1	18	9	2018
Redfish_Bay	Bagre_marinus	U			420	569	15	1	18	9	2018
Redfish_Bay	Bagre_marinus	U			480	570	10	1	18	9	2018
Redfish_Bay	Bagre_marinus	U			485	570	15	1	18	9	2018
Redfish_Bay	Bagre_marinus	U			510	585	15	1	18	9	2018
Redfish_Bay	Bagre_marinus	U			446	604	15	1	18	9	2018
Redfish_Bay	Bagre_marinus	U			340	378	10	2	18	9	2018
Redfish_Bay	Bagre_marinus	U			410	455	15	2	18	9	2018
Redfish_Bay	Bagre_marinus	U			366	495	15	2	18	9	2018
Redfish_Bay	Bagre_marinus	U			435	515	10	2	18	9	2018
Redfish_Bay	Bagre_marinus	U			440	530	15	2	18	9	2018
Redfish_Bay	Bagre_marinus	U			450	545	10	2	18	9	2018
Redfish_Bay	Bagre_marinus	U			400	547	10	2	18	9	2018
Redfish_Bay	Bagre_marinus	U			465	555	15	2	18	9	2018
Redfish_Bay	Bagre_marinus	U			420	564	15	2	18	9	2018
Redfish_Bay	Bagre_marinus	U			320	447	10	3	18	9	2018
Redfish_Bay	Bagre_marinus	U			335	461	10	3	18	9	2018
Redfish_Bay	Bagre_marinus	U			395	475	10	3	18	9	2018
Redfish_Bay	Bagre_marinus	U			361	490	10	3	18	9	2018
Redfish_Bay	Bagre_marinus	U			460	530	10	3	18	9	2018
Redfish_Bay	Bagre_marinus	U			450	530	10	3	18	9	2018
Redfish_Bay	Bagre_marinus	U			465	540	10	3	18	9	2018
Redfish_Bay	Bagre_marinus	U			460	540	10	3	18	9	2018
Redfish_Bay	Bagre_marinus	U			393	541	10	3	18	9	2018
Redfish_Bay	Bagre_marinus	U			455	545	15	3	18	9	2018
Redfish_Bay	Bagre_marinus	U			413	550	15	3	18	9	2018
Redfish_Bay	Bagre_marinus	U			430	565	15	3	18	9	2018
Redfish_Bay	Bagre_marinus	U			480	570	15	3	18	9	2018
Redfish_Bay	Bagre_marinus	U			45	575	15	3	18	9	2018
Redfish_Bay	Bagre_marinus	U			500	580	10	3	18	9	2018
Redfish_Bay	Bagre_marinus	U			490	590	15	3	18	9	2018
Redfish_Bay	Bagre_marinus	U			441	596	10	3	18	9	2018
Redfish_Bay	Bagre_marinus	U			450	610	15	3	18	9	2018
Redfish_Bay	Bagre_marinus	U			400	351	10	4	18	9	2018
Redfish_Bay	Bagre_marinus	U			285	405	10	4	18	9	2018
Redfish_Bay	Bagre_marinus	U			384	413	15	4	18	9	2018
Redfish_Bay	Bagre_marinus	U			294	414	10	4	18	9	2018
Redfish_Bay	Bagre_marinus	U			310	436	10	4	18	9	2018
Redfish_Bay	Bagre_marinus	U			400	454	10	4	18	9	2018
Redfish_Bay	Bagre_marinus	U			375	460	15	4	18	9	2018
Redfish_Bay	Bagre_marinus	U			329	461	10	4	18	9	2018
Redfish_Bay	Bagre_marinus	U			380	470	15	4	18	9	2018
Redfish_Bay	Bagre_marinus	U			410	490	10	4	18	9	2018
Redfish_Bay	Bagre_marinus	U			420	490	10	4	18	9	2018
Redfish_Bay	Bagre_marinus	U			430	495	10	4	18	9	2018
Redfish_Bay	Bagre_marinus	U			430	515	15	4	18	9	2018
Redfish_Bay	Bagre_marinus	U			356	517	10	4	18	9	2018
Redfish_Bay	Bagre_marinus	U			440	525	10	4	18	9	2018
Redfish_Bay	Bagre_marinus	U			440	525	10	4	18	9	2018
Redfish_Bay	Bagre_marinus	U			393	533	15	4	18	9	2018
Redfish_Bay	Bagre_marinus	U			445	535	10	4	18	9	2018
Redfish_Bay	Bagre_marinus	U			380	536	10	4	18	9	2018
Redfish_Bay	Bagre_marinus	U			393	539	10	4	18	9	2018
Redfish_Bay	Bagre_marinus	U			450	545	10	4	18	9	2018
Redfish_Bay	Bagre_marinus	U			460	550	10	4	18	9	2018
Redfish_Bay	Bagre_marinus	U			460	550	10	4	18	9	2018
Redfish_Bay	Bagre_marinus	U			448	569	10	4	18	9	2018
Redfish_Bay	Bagre_marinus	U			490	570	15	4	18	9	2018
Redfish_Bay	Bagre_marinus	U			500	575	10	4	18	9	2018
Redfish_Bay	Bagre_marinus	U			420	651	10	4	18	9	2018
Corpus_Christi_Bay	Bagre_marinus	U			350	474	10	1	25	9	2018
Corpus_Christi_Bay	Bagre_marinus	U			376	523	10	1	25	9	2018
Corpus_Christi_Bay	Bagre_marinus	U			410	566	15	1	25	9	2018
Corpus_Christi_Bay	Bagre_marinus	U			475	520	10	2	25	9	2018
Corpus_Christi_Bay	Bagre_marinus	U			405	495	10	3	25	9	2018
Corpus_Christi_Bay	Bagre_marinus	U			468	540	15	3	25	9	2018
Corpus_Christi_Bay	Bagre_marinus	U			456	547	15	3	25	9	2018
Corpus_Christi_Bay	Bagre_marinus	U			470	575	10	3	25	9	2018
Corpus_Christi_Bay	Bagre_marinus	U			382	454	10	4	25	9	2018
Corpus_Christi_Bay	Bagre_marinus	U			390	475	10	4	25	9	2018
Corpus_Christi_Bay	Bagre_marinus	U			414	500	10	4	25	9	2018
Corpus_Christi_Bay	Bagre_marinus	U			435	520	10	4	25	9	2018
Corpus_Christi_Bay	Bagre_marinus	U			440	550	10	4	25	9	2018
Corpus_Christi_Bay	Bagre_marinus	U			475	570	10	4	25	9	2018
Aransas_Bay	Bagre_marinus	U			440	505	10	1	27	9	2018
Aransas_Bay	Bagre_marinus	U			430	511	10	1	27	9	2018
Aransas_Bay	Bagre_marinus	U			440	520	10	1	27	9	2018
Aransas_Bay	Bagre_marinus	U			449	535	10	1	27	9	2018
Aransas_Bay	Bagre_marinus	U			450	540	15	1	27	9	2018
Aransas_Bay	Bagre_marinus	U			455	545	10	1	27	9	2018
Aransas_Bay	Bagre_marinus	U			460	550	10	1	27	9	2018
Aransas_Bay	Bagre_marinus	U			545	560	10	1	27	9	2018
Aransas_Bay	Bagre_marinus	U			540	570	10	1	27	9	2018
Aransas_Bay	Bagre_marinus	U			461	654	10	1	27	9	2018
Aransas_Bay	Bagre_marinus	U					10	1	27	9	2018
Aransas_Bay	Bagre_marinus	U			330	365	10	1	4	9	2018
Aransas_Bay	Bagre_marinus	U			350	426	10	1	4	9	2018
Aransas_Bay	Bagre_marinus	U			375	480	10	1	4	9	2018
Aransas_Bay	Bagre_marinus	U			432	521	10	1	4	9	2018
Aransas_Bay	Bagre_marinus	U			442	535	10	1	4	9	2018
Aransas_Bay	Bagre_marinus	U			460	540	10	1	4	9	2018
Aransas_Bay	Bagre_marinus	U			450	540	10	1	4	9	2018
Aransas_Bay	Bagre_marinus	U			461	551	10	1	4	9	2018
Aransas_Bay	Bagre_marinus	U			460	555	10	1	4	9	2018
Aransas_Bay	Bagre_marinus	U			485	566	10	1	4	9	2018
Aransas_Bay	Bagre_marinus	U			480	575	15	1	4	9	2018
Aransas_Bay	Bagre_marinus	U			490	580	10	1	4	9	2018
Aransas_Bay	Bagre_marinus	U			490	595	10	1	4	9	2018
Aransas_Bay	Bagre_marinus	U			370	445	15	2	4	9	2018
Aransas_Bay	Bagre_marinus	U			451	448	10	2	4	9	2018
Aransas_Bay	Bagre_marinus	U			404	496	10	2	4	9	2018
Aransas_Bay	Bagre_marinus	U			415	500	10	2	4	9	2018
Aransas_Bay	Bagre_marinus	U			414	500	15	2	4	9	2018
Aransas_Bay	Bagre_marinus	U			420	500	10	2	4	9	2018
Aransas_Bay	Bagre_marinus	U			428	511	10	2	4	9	2018
Aransas_Bay	Bagre_marinus	U			426	512	10	2	4	9	2018
Aransas_Bay	Bagre_marinus	U			435	524	10	2	4	9	2018
Aransas_Bay	Bagre_marinus	U			439	526	15	2	4	9	2018
Aransas_Bay	Bagre_marinus	U			440	528	15	2	4	9	2018
Aransas_Bay	Bagre_marinus	U			451	530	10	2	4	9	2018
Aransas_Bay	Bagre_marinus	U			446	530	10	2	4	9	2018
Aransas_Bay	Bagre_marinus	U			440	535	10	2	4	9	2018
Aransas_Bay	Bagre_marinus	U			456	541	10	2	4	9	2018
Aransas_Bay	Bagre_marinus	U			450	550	10	2	4	9	2018
Aransas_Bay	Bagre_marinus	U			456	550	15	2	4	9	2018
Aransas_Bay	Bagre_marinus	U			469	553	10	2	4	9	2018
Aransas_Bay	Bagre_marinus	U			465	560	10	2	4	9	2018
Aransas_Bay	Bagre_marinus	U			470	560	10	2	4	9	2018
Aransas_Bay	Bagre_marinus	U			475	560	10	2	4	9	2018
Aransas_Bay	Bagre_marinus	U			480	580	10	2	4	9	2018
Aransas_Bay	Bagre_marinus	U			500	588	10	2	4	9	2018
Aransas_Bay	Bagre_marinus	U			420	594	10	2	4	9	2018
Aransas_Bay	Bagre_marinus	U			395	480	10	3	4	9	2018
Aransas_Bay	Bagre_marinus	U			405	490	10	3	4	9	2018
Aransas_Bay	Bagre_marinus	U			440	510	15	3	4	9	2018
Aransas_Bay	Bagre_marinus	U			430	510	15	3	4	9	2018
Aransas_Bay	Bagre_marinus	U			430	510	10	3	4	9	2018
Aransas_Bay	Bagre_marinus	U			430	515	15	3	4	9	2018
Aransas_Bay	Bagre_marinus	U			430	520	10	3	4	9	2018
Aransas_Bay	Bagre_marinus	U			435	520	10	3	4	9	2018
Aransas_Bay	Bagre_marinus	U			440	525	10	3	4	9	2018
Aransas_Bay	Bagre_marinus	U			440	535	15	3	4	9	2018
Aransas_Bay	Bagre_marinus	U			445	540	10	3	4	9	2018
Aransas_Bay	Bagre_marinus	U			450	545	10	3	4	9	2018
Aransas_Bay	Bagre_marinus	U			465	550	10	3	4	9	2018
Aransas_Bay	Bagre_marinus	U			475	555	10	3	4	9	2018
Aransas_Bay	Bagre_marinus	U			480	580	10	3	4	9	2018
Aransas_Bay	Bagre_marinus	U			320	395	10	4	4	9	2018
Aransas_Bay	Bagre_marinus	U			385	460	10	4	4	9	2018
Aransas_Bay	Bagre_marinus	U			410	480	10	4	4	9	2018
Aransas_Bay	Bagre_marinus	U			455	480	10	4	4	9	2018
Aransas_Bay	Bagre_marinus	U			400	485	10	4	4	9	2018
Aransas_Bay	Bagre_marinus	U			420	505	10	4	4	9	2018
Aransas_Bay	Bagre_marinus	U			435	510	10	4	4	9	2018
Aransas_Bay	Bagre_marinus	U			440	515	10	4	4	9	2018
Aransas_Bay	Bagre_marinus	U			430	515	10	4	4	9	2018
Aransas_Bay	Bagre_marinus	U			455	520	10	4	4	9	2018
Aransas_Bay	Bagre_marinus	U			440	535	15	4	4	9	2018
Aransas_Bay	Bagre_marinus	U			460	540	15	4	4	9	2018
Aransas_Bay	Bagre_marinus	U			460	545	10	4	4	9	2018
Aransas_Bay	Bagre_marinus	U			465	555	10	4	4	9	2018
Aransas_Bay	Bagre_marinus	U			470	565	10	4	4	9	2018
Aransas_Bay	Bagre_marinus	U			495	590	10	4	4	9	2018
Aransas_Bay	Bagre_marinus	U			515	620	10	4	4	9	2018
Aransas_Bay	Bagre_marinus	U					10	4	4	9	2018
Aransas_Bay	Bagre_marinus	U					10	4	4	9	2018
Aransas_Bay	Bagre_marinus	U					10	4	4	9	2018
Corpus_Christi_Bay	Bagre_marinus	U			345	42	10	1	2	10	2018
Corpus_Christi_Bay	Bagre_marinus	U			415	505	10	1	2	10	2018
Corpus_Christi_Bay	Bagre_marinus	U			490	575	10	1	2	10	2018
Corpus_Christi_Bay	Bagre_marinus	U			385	458	10	2	2	10	2018
Corpus_Christi_Bay	Bagre_marinus	U			390	475	10	2	2	10	2018
Corpus_Christi_Bay	Bagre_marinus	U			410	495	10	2	2	10	2018
Corpus_Christi_Bay	Bagre_marinus	U			455	545	10	2	2	10	2018
Corpus_Christi_Bay	Bagre_marinus	U			465	555	10	2	2	10	2018
Corpus_Christi_Bay	Bagre_marinus	U			485	575	10	2	2	10	2018
Corpus_Christi_Bay	Bagre_marinus	U			430	510	10	3	2	10	2018
Corpus_Christi_Bay	Bagre_marinus	U			445	525	15	3	2	10	2018
Corpus_Christi_Bay	Bagre_marinus	U			440	526	10	3	2	10	2018
Corpus_Christi_Bay	Bagre_marinus	U			510	610	15	3	2	10	2018
Corpus_Christi_Bay	Bagre_marinus	U			450	545	15	4	2	10	2018
Corpus_Christi_Bay	Bagre_marinus	U			495	570	10	4	2	10	2018
Corpus_Christi_Bay	Bagre_marinus	U			490	580	10	4	2	10	2018
Corpus_Christi_Bay	Bagre_marinus	U			500	595	15	4	2	10	2018
Redfish_Bay	Bagre_marinus	U			330	410	10	1	4	10	2018
Redfish_Bay	Bagre_marinus	U			384	464	10	1	4	10	2018
Redfish_Bay	Bagre_marinus	U			394	470	10	1	4	10	2018
Redfish_Bay	Bagre_marinus	U			400	485	10	1	4	10	2018
Redfish_Bay	Bagre_marinus	U			420	510	10	1	4	10	2018
Redfish_Bay	Bagre_marinus	U			474	520	15	1	4	10	2018
Redfish_Bay	Bagre_marinus	U			420	521	10	1	4	10	2018
Redfish_Bay	Bagre_marinus	U			440	530	15	1	4	10	2018
Redfish_Bay	Bagre_marinus	U			451	539	10	1	4	10	2018
Redfish_Bay	Bagre_marinus	U			460	540	15	1	4	10	2018
Redfish_Bay	Bagre_marinus	U			462	541	10	1	4	10	2018
Redfish_Bay	Bagre_marinus	U			470	550	10	1	4	10	2018
Redfish_Bay	Bagre_marinus	U			460	560	15	1	4	10	2018
Redfish_Bay	Bagre_marinus	U			470	570	15	1	4	10	2018
Redfish_Bay	Bagre_marinus	U			415	570	15	1	4	10	2018
Redfish_Bay	Bagre_marinus	U			490	575	15	1	4	10	2018
Redfish_Bay	Bagre_marinus	U			459	652	10	1	4	10	2018
Redfish_Bay	Bagre_marinus	U			490	267	10	2	4	10	2018
Redfish_Bay	Bagre_marinus	U			330	400	10	2	4	10	2018
Redfish_Bay	Bagre_marinus	U			340	407	15	2	4	10	2018
Redfish_Bay	Bagre_marinus	U			350	418	10	2	4	10	2018
Redfish_Bay	Bagre_marinus	U			380	456	10	2	4	10	2018
Redfish_Bay	Bagre_marinus	U			410	480	10	2	4	10	2018
Redfish_Bay	Bagre_marinus	U			416	493	15	2	4	10	2018
Redfish_Bay	Bagre_marinus	U			415	495	15	2	4	10	2018
Redfish_Bay	Bagre_marinus	U			435	505	10	2	4	10	2018
Redfish_Bay	Bagre_marinus	U			420	510	10	2	4	10	2018
Redfish_Bay	Bagre_marinus	U			446	510	15	2	4	10	2018
Redfish_Bay	Bagre_marinus	U			452	510	10	2	4	10	2018
Redfish_Bay	Bagre_marinus	U			440	510	10	2	4	10	2018
Redfish_Bay	Bagre_marinus	U			435	511	10	2	4	10	2018
Redfish_Bay	Bagre_marinus	U			460	512	15	2	4	10	2018
Redfish_Bay	Bagre_marinus	U			437	526	15	2	4	10	2018
Redfish_Bay	Bagre_marinus	U			475	535	10	2	4	10	2018
Redfish_Bay	Bagre_marinus	U			455	545	10	2	4	10	2018
Redfish_Bay	Bagre_marinus	U			460	545	10	2	4	10	2018
Redfish_Bay	Bagre_marinus	U			465	545	10	2	4	10	2018
Redfish_Bay	Bagre_marinus	U			486	550	10	2	4	10	2018
Redfish_Bay	Bagre_marinus	U			470	550	10	2	4	10	2018
Redfish_Bay	Bagre_marinus	U			473	552	15	2	4	10	2018
Redfish_Bay	Bagre_marinus	U			467	553	10	2	4	10	2018
Redfish_Bay	Bagre_marinus	U			456	554	10	2	4	10	2018
Redfish_Bay	Bagre_marinus	U			475	555	10	2	4	10	2018
Redfish_Bay	Bagre_marinus	U			478	565	10	2	4	10	2018
Redfish_Bay	Bagre_marinus	U			421	566	10	2	4	10	2018
Redfish_Bay	Bagre_marinus	U			483	568	10	2	4	10	2018
Redfish_Bay	Bagre_marinus	U			475	569	10	2	4	10	2018
Redfish_Bay	Bagre_marinus	U			525	605	10	2	4	10	2018
Redfish_Bay	Bagre_marinus	U			469	650	10	2	4	10	2018
Redfish_Bay	Bagre_marinus	U			435	425		3	4	10	2018
Redfish_Bay	Bagre_marinus	U			400	425		3	4	10	2018
Redfish_Bay	Bagre_marinus	U			395	475		3	4	10	2018
Redfish_Bay	Bagre_marinus	U			391	475		3	4	10	2018
Redfish_Bay	Bagre_marinus	U			390	480		3	4	10	2018
Redfish_Bay	Bagre_marinus	U			418	500		3	4	10	2018
Redfish_Bay	Bagre_marinus	U			430	520		3	4	10	2018
Redfish_Bay	Bagre_marinus	U			430	525		3	4	10	2018
Redfish_Bay	Bagre_marinus	U			447	536		3	4	10	2018
Redfish_Bay	Bagre_marinus	U			464	540		3	4	10	2018
Redfish_Bay	Bagre_marinus	U			478	545		3	4	10	2018
Redfish_Bay	Bagre_marinus	U			465	545		3	4	10	2018
Redfish_Bay	Bagre_marinus	U			455	550		3	4	10	2018
Redfish_Bay	Bagre_marinus	U			470	550		3	4	10	2018
Redfish_Bay	Bagre_marinus	U			475	550		3	4	10	2018
Redfish_Bay	Bagre_marinus	U			460	555		3	4	10	2018
Redfish_Bay	Bagre_marinus	U			470	560		3	4	10	2018
Redfish_Bay	Bagre_marinus	U			483	569		3	4	10	2018
Redfish_Bay	Bagre_marinus	U			470	570		3	4	10	2018
Redfish_Bay	Bagre_marinus	U			490	580		3	4	10	2018
Redfish_Bay	Bagre_marinus	U			490	585		3	4	10	2018
Redfish_Bay	Bagre_marinus	U			505	590		3	4	10	2018
Redfish_Bay	Bagre_marinus	U			490	590		3	4	10	2018
Redfish_Bay	Bagre_marinus	U			500	594		3	4	10	2018
Redfish_Bay	Bagre_marinus	U			515	615		3	4	10	2018
Redfish_Bay	Bagre_marinus	U			395	476	10	4	4	10	2018
Redfish_Bay	Bagre_marinus	U			420	501	10	4	4	10	2018
Redfish_Bay	Bagre_marinus	U			420	505	10	4	4	10	2018
Redfish_Bay	Bagre_marinus	U			435	520	10	4	4	10	2018
Redfish_Bay	Bagre_marinus	U			435	520	10	4	4	10	2018
Redfish_Bay	Bagre_marinus	U			447	521	10	4	4	10	2018
Redfish_Bay	Bagre_marinus	U			432	523	10	4	4	10	2018
Redfish_Bay	Bagre_marinus	U			444	530	10	4	4	10	2018
Redfish_Bay	Bagre_marinus	U			490	540	15	4	4	10	2018
Redfish_Bay	Bagre_marinus	U			443	540	10	4	4	10	2018
Redfish_Bay	Bagre_marinus	U			452	543	15	4	4	10	2018
Redfish_Bay	Bagre_marinus	U			450	550	10	4	4	10	2018
Redfish_Bay	Bagre_marinus	U			452	550	10	4	4	10	2018
Redfish_Bay	Bagre_marinus	U			460	551	10	4	4	10	2018
Redfish_Bay	Bagre_marinus	U			465	555	15	4	4	10	2018
Redfish_Bay	Bagre_marinus	U			470	560	10	4	4	10	2018
Redfish_Bay	Bagre_marinus	U			470	564	10	4	4	10	2018
Redfish_Bay	Bagre_marinus	U			475	565	10	4	4	10	2018
Redfish_Bay	Bagre_marinus	U			472	567	10	4	4	10	2018
Redfish_Bay	Bagre_marinus	U			485	570	10	4	4	10	2018
Redfish_Bay	Bagre_marinus	U			485	570	10	4	4	10	2018
Redfish_Bay	Bagre_marinus	U			470	570	10	4	4	10	2018
Redfish_Bay	Bagre_marinus	U			485	575	15	4	4	10	2018
Redfish_Bay	Bagre_marinus	U			480	575	10	4	4	10	2018
Redfish_Bay	Bagre_marinus	U			484	579	10	4	4	10	2018
Redfish_Bay	Bagre_marinus	U			505	580	15	4	4	10	2018
Redfish_Bay	Bagre_marinus	U			490	585	10	4	4	10	2018
Redfish_Bay	Bagre_marinus	U			494	586	15	4	4	10	2018
Redfish_Bay	Bagre_marinus	U			505	590	15	4	4	10	2018
Redfish_Bay	Bagre_marinus	U			520	600	15	4	4	10	2018
Redfish_Bay	Bagre_marinus	U			510	600	15	4	4	10	2018
Redfish_Bay	Bagre_marinus	U			550	630	15	4	4	10	2018
Aransas_Bay	Bagre_marinus	U			440	502	10	1	30	10	2018
Aransas_Bay	Bagre_marinus	U			440	530	10	1	30	10	2018
Aransas_Bay	Bagre_marinus	U			445	535	10	1	30	10	2018
Aransas_Bay	Bagre_marinus	U			445	538	15	1	30	10	2018
Aransas_Bay	Bagre_marinus	U			475	555	10	1	30	10	2018
Aransas_Bay	Bagre_marinus	U			480	555	15	1	30	10	2018
Aransas_Bay	Bagre_marinus	U			460	560	10	1	30	10	2018
Aransas_Bay	Bagre_marinus	U			485	568	10	1	30	10	2018
Aransas_Bay	Bagre_marinus	U			500	588	15	1	30	10	2018
Aransas_Bay	Bagre_marinus	U			490	590	15	1	30	10	2018
Aransas_Bay	Bagre_marinus	U			515	590	10	1	30	10	2018
Aransas_Bay	Bagre_marinus	U			505	595	10	1	30	10	2018
Aransas_Bay	Bagre_marinus	U			540	635	15	1	30	10	2018
Aransas_Bay	Bagre_marinus	U			410	490	10	2	30	10	2018
Aransas_Bay	Bagre_marinus	U			430	510	15	2	30	10	2018
Aransas_Bay	Bagre_marinus	U			440	542	10	2	30	10	2018
Aransas_Bay	Bagre_marinus	U			450	545	10	2	30	10	2018
Aransas_Bay	Bagre_marinus	U			460	550	10	2	30	10	2018
Aransas_Bay	Bagre_marinus	U			465	550	15	2	30	10	2018
Aransas_Bay	Bagre_marinus	U			462	555	10	2	30	10	2018
Aransas_Bay	Bagre_marinus	U			480	570	15	2	30	10	2018
Aransas_Bay	Bagre_marinus	U			470	570	10	2	30	10	2018
Aransas_Bay	Bagre_marinus	U			520	600	10	2	30	10	2018
Aransas_Bay	Bagre_marinus	U					10	2	30	10	2018
Redfish_Bay	Bagre_marinus	U			430	500	10	1	6	11	2018
Redfish_Bay	Bagre_marinus	U			428	510	10	1	6	11	2018
Redfish_Bay	Bagre_marinus	U			425	510	10	1	6	11	2018
Redfish_Bay	Bagre_marinus	U			480	565	15	1	6	11	2018
Redfish_Bay	Bagre_marinus	U			480	575	15	1	6	11	2018
Redfish_Bay	Bagre_marinus	U			505	590	10	1	6	11	2018
Redfish_Bay	Rhizoprionodon_terraenovae	M		351	378	433	15	1	29	7	2015
Redfish_Bay	Sphyrna_tiburo	F		470	430	600	10	3	29	7	2015
Redfish_Bay	Hypanus_americanus	F				670	15	3	29	7	2015
Redfish_Bay	Hypanus_sabina	F				340	10	3	29	7	2015
Redfish_Bay	Hypanus_americanus	M				810	10	4	29	7	2015
Corpus_Christi_Bay	Carcharhinus_leucas	F		609	670	820	15	1	30	7	2015
Corpus_Christi_Bay	Sphyrna_tiburo	M		495	485	615	10	2	24	8	2015
Corpus_Christi_Bay	Sphyrna_tiburo	F		550	370	720	10	2	24	8	2015
Corpus_Christi_Bay	Sphyrna_tiburo	M		470	505	645	10	3	24	8	2015
Corpus_Christi_Bay	Sphyrna_tiburo	F		540	565	720	10	3	24	8	2015
Corpus_Christi_Bay	Sphyrna_tiburo	M		610	630	800	10	3	24	8	2015
Aransas_Bay	Carcharhinus_brevipinna	F		513	568	705	10	2	25	8	2015
Aransas_Bay	Carcharhinus_brevipinna	F		545	602	757	10	2	25	8	2015
Aransas_Bay	Carcharhinus_brevipinna	F		560	610	770	10	2	25	8	2015
Aransas_Bay	Carcharhinus_brevipinna	F		556	615	770	15	2	25	8	2015
Aransas_Bay	Rhizoprionodon_terraenovae	F		580	637	790	10	2	25	8	2015
Redfish_Bay	Sphyrna_tiburo	M		533	569	780	10	1	8	9	2015
Redfish_Bay	Sphyrna_tiburo	M	MAT	622	668	850	10	1	8	9	2015
Redfish_Bay	Sphyrna_tiburo	M	MAT	656	710	869	10	1	8	9	2015
Redfish_Bay	Sphyrna_tiburo	F	MAT	708	770	979	15	2	8	9	2015
Redfish_Bay	Rhizoprionodon_terraenovae	M		406	449	559	10	3	8	9	2015
Redfish_Bay	Sphyrna_tiburo	F		486	529	672	10	3	8	9	2015
Redfish_Bay	Carcharhinus_brevipinna	M		575	642	788	10	3	8	9	2015
Redfish_Bay	Sphyrna_tiburo	M		596	655	812	10	3	8	9	2015
Redfish_Bay	Rhizoprionodon_terraenovae	F		355	396	495	10	4	8	9	2015
Redfish_Bay	Rhizoprionodon_terraenovae	M		371	413	511	10	4	8	9	2015
Aransas_Bay	Carcharhinus_brevipinna	F		590	660	814	10	1	22	9	2015
Aransas_Bay	Hypanus_sabina	F				356	10	2	22	9	2015
Aransas_Bay	Carcharhinus_brevipinna	M		574	640	792	10	3	22	9	2015
Aransas_Bay	Carcharhinus_leucas	F		1042	1140	1410	15	1	25	5	2016
Aransas_Bay	Hypanus_sabina	F				342	3	3	25	5	2016
Corpus_Christi_Bay	Carcharhinus_leucas	F	YOY	590	662	824	10	2	10	6	2016
Corpus_Christi_Bay	Carcharhinus_leucas	F	YOY	620	694	854	10	2	10	6	2016
Corpus_Christi_Bay	Carcharhinus_leucas	F	YOY	562	624	784	3	5	10	6	2016
Aransas_Bay	Carcharhinus_leucas	F	YOY	642	710	876	10	1	13	6	2016
Redfish_Bay	Carcharhinus_brevipinna	F		812	900	1090	15	1	16	6	2016
Redfish_Bay	Carcharhinus_brevipinna	M		792	882	1092	15	2	16	6	2016
Redfish_Bay	Carcharhinus_brevipinna	U	UND				15	2	16	6	2016
Redfish_Bay	Rhizoprionodon_terraenovae	U		345	377	472	10	4	16	6	2016
Redfish_Bay	Rhizoprionodon_terraenovae	F		277	306	384	10	1	28	6	2016
Redfish_Bay	Rhizoprionodon_terraenovae	F		349	385	470	15	1	28	6	2016
Redfish_Bay	Rhizoprionodon_terraenovae	F		319	355	437	10	1	28	6	2016
Redfish_Bay	Sphyrna_tiburo	F		690	750	934	10	1	28	6	2016
Corpus_Christi_Bay	Carcharhinus_limbatus	M		490	548	699	10	2	30	6	2016
